Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume RUR
2018-08-10 12-AM,ETHRUR,25000,25150,25000,25000,1.92,48108.57
2018-08-09 11-PM,ETHRUR,25000,25152.32,24951.01,25000,0.8993,22482.35
2018-08-09 10-PM,ETHRUR,25006.17,25187.67,25000,25000,2.89,72286.65
2018-08-09 09-PM,ETHRUR,24666,25006.17,24566.29,25006.17,6.47,161420.03
2018-08-09 08-PM,ETHRUR,24557.04,24900,24557.04,24666,2.76,67942.19
2018-08-09 07-PM,ETHRUR,24650,24900,24511.07,24557.04,3.93,96925.69
2018-08-09 06-PM,ETHRUR,24901,24901,24510,24650,5.74,141597.39
2018-08-09 05-PM,ETHRUR,24665.16,25025.73,24665.16,24901,10.5,261474.38
2018-08-09 04-PM,ETHRUR,24689.9,25000,24629.21,24665.16,5.08,125816.3
2018-08-09 03-PM,ETHRUR,24772,25000,24629.2,24689.9,13.25,329600.2
2018-08-09 02-PM,ETHRUR,24378.99,24787.31,24198.7,24772,10.84,265393.06
2018-08-09 01-PM,ETHRUR,24178.96,24380.5,24030.87,24378.99,14.24,345073.97
2018-08-09 12-PM,ETHRUR,24290.43,24380.5,24167.96,24178.96,10.72,259997.16
2018-08-09 11-AM,ETHRUR,24250,24380.5,24250,24290.43,7.65,186178.24
2018-08-09 10-AM,ETHRUR,24300,24375,24240,24250,11.29,274381.99
2018-08-09 09-AM,ETHRUR,24228.35,24444.62,24131.74,24300,6.81,165303.92
2018-08-09 08-AM,ETHRUR,24330.5,24441.1,24102,24228.35,19.83,480215.22
2018-08-09 07-AM,ETHRUR,24145.02,24696,24145.02,24330.5,7.82,191531.4
2018-08-09 06-AM,ETHRUR,24200,24394.5,24105,24145.02,7.68,185968.01
2018-08-09 05-AM,ETHRUR,24292,24400,24101.41,24200,7.26,176278.06
2018-08-09 04-AM,ETHRUR,24000,24299.01,24000,24292,2.48,59709.16
2018-08-09 03-AM,ETHRUR,24174.42,24985.69,23900,24000,4.28,104564.59
2018-08-09 02-AM,ETHRUR,23814.92,25000,23814.92,24174.42,7.4,181302.63
2018-08-09 01-AM,ETHRUR,24000,24202,23814.92,23814.92,4.53,108225.04
2018-08-09 12-AM,ETHRUR,24180.17,24202.16,23814.92,24000,3.41,81474.72
2018-08-08 11-PM,ETHRUR,24032.88,24180.17,23842.15,24180.17,4.01,95898.57
2018-08-08 10-PM,ETHRUR,24300,24410,24010,24032.88,5.76,139857.46
2018-08-08 09-PM,ETHRUR,24000.2,24300,24000.2,24300,7.24,175382.58
2018-08-08 08-PM,ETHRUR,24298,24348,23819.99,24000.2,13.68,329114.9
2018-08-08 07-PM,ETHRUR,23504.84,24348,23504.84,24298,6.74,163036.45
2018-08-08 06-PM,ETHRUR,23500.39,24200,23500.39,23504.84,17.8,427487.54
2018-08-08 05-PM,ETHRUR,23700,24299.98,23500.01,23500.39,19.94,472848.99
2018-08-08 04-PM,ETHRUR,24340,24340,23603,23700,13.61,324741.4
2018-08-08 03-PM,ETHRUR,23880,24349,23856.63,24340,6.66,160811.59
2018-08-08 02-PM,ETHRUR,24103.02,24199,23571.97,23880,16.04,383616.74
2018-08-08 01-PM,ETHRUR,24101.01,24485.6,24101.01,24103.02,6.81,165368.31
2018-08-08 12-PM,ETHRUR,24204,24289.01,24022,24101.01,3.59,86566.02
2018-08-08 11-AM,ETHRUR,24289.01,24457.99,24000,24204,22.28,536343.14
2018-08-08 10-AM,ETHRUR,24001,24458.02,24000,24289.01,11.72,283556.54
2018-08-08 09-AM,ETHRUR,23949,24099,23801,24001,15.54,372695.4
2018-08-08 08-AM,ETHRUR,24001.05,24149,23750.9,23949,16.41,391740.78
2018-08-08 07-AM,ETHRUR,24215,24448.72,24001.03,24001.05,13.02,314803.81
2018-08-08 06-AM,ETHRUR,24560,24560,24168,24215,10.91,265331.57
2018-08-08 05-AM,ETHRUR,24600,24998.41,24435.04,24560,6.71,165040.3
2018-08-08 04-AM,ETHRUR,25346.23,25346.23,24435.04,24600,8.05,198714.34
2018-08-08 03-AM,ETHRUR,24801,25346.23,24801,25346.23,3.15,79380.28
2018-08-08 02-AM,ETHRUR,25100,25318.38,24801,24801,1.68,41841.33
2018-08-08 01-AM,ETHRUR,24889.89,25201.48,24801,25100,1.12,27920.01
2018-08-08 12-AM,ETHRUR,24949.4,25236.33,24800,24889.89,0.7025,17535.66
2018-08-07 11-PM,ETHRUR,25163.73,25349.99,24900,24949.4,0.768,19295.36
2018-08-07 10-PM,ETHRUR,25008,25351.61,24968.37,25163.73,11.06,277413.23
2018-08-07 09-PM,ETHRUR,25500.8,25743,25008,25008,20.08,509837.21
2018-08-07 08-PM,ETHRUR,25776,25776,25300,25500.8,52.11,1327494.28
2018-08-07 07-PM,ETHRUR,26196,26196,25776,25776,12.22,316614.75
2018-08-07 06-PM,ETHRUR,26200,26277.01,26000,26196,3.32,86560.18
2018-08-07 05-PM,ETHRUR,26000.01,26277.02,26000,26200,1.9,49528.65
2018-08-07 04-PM,ETHRUR,26048.9,26277.99,26000,26000.01,6.14,159854.62
2018-08-07 03-PM,ETHRUR,26048.9,26280,26048,26048.9,5.22,136123.49
2018-08-07 02-PM,ETHRUR,26200,26348.89,26048.89,26048.9,6.24,163491.91
2018-08-07 01-PM,ETHRUR,26313.66,26350,26200,26200,5.88,154338.13
2018-08-07 12-PM,ETHRUR,26328,26350,26200,26313.66,12.16,319320.76
2018-08-07 11-AM,ETHRUR,26220.34,26329,26219,26328,5.98,156759.62
2018-08-07 10-AM,ETHRUR,26480,26599,26220.34,26220.34,8.77,231754.96
2018-08-07 09-AM,ETHRUR,26455,26599,26410.1,26480,7.44,197289.41
2018-08-07 08-AM,ETHRUR,26330.1,26600,26308.03,26455,8.94,237051.23
2018-08-07 07-AM,ETHRUR,26330.1,26494,26307.7,26330.1,4.92,129465.18
2018-08-07 06-AM,ETHRUR,26330.7,26529,26307.7,26330.1,9.29,244699.57
2018-08-07 05-AM,ETHRUR,26350.01,26550,26330,26330.7,14.08,372109.21
2018-08-07 04-AM,ETHRUR,26350.01,26549.9,26350.01,26350.01,2.02,53625.91
2018-08-07 03-AM,ETHRUR,26571.21,26571.21,26333.87,26350.01,1.63,42961.79
2018-08-07 02-AM,ETHRUR,26331,26572.98,26331,26571.21,0.6855,18134.78
2018-08-07 01-AM,ETHRUR,26335.29,26569.99,26330,26331,0.6854,18057.33
2018-08-07 12-AM,ETHRUR,26572.97,26572.97,26326,26335.29,2.1,55268.47
2018-08-06 11-PM,ETHRUR,26572.97,26573,26331.41,26572.97,1.54,40557.79
2018-08-06 10-PM,ETHRUR,26326.05,26573,26326,26572.97,5.76,151848.99
2018-08-06 09-PM,ETHRUR,26360,26573.99,26326,26326.05,1.54,40447.6
2018-08-06 08-PM,ETHRUR,26350.01,26573.99,26310,26360,3.24,85723.52
2018-08-06 07-PM,ETHRUR,26528,26574,26300.01,26350.01,8.55,225395.44
2018-08-06 06-PM,ETHRUR,26446.2,26546.3,26406.3,26528,4.17,110153.73
2018-08-06 05-PM,ETHRUR,26550,26550,26406.1,26446.2,7.6,200831.6
2018-08-06 04-PM,ETHRUR,26450,26560.1,26406,26550,5.3,140441.6
2018-08-06 03-PM,ETHRUR,26645,26645,26405,26450,3.72,98410.47
2018-08-06 02-PM,ETHRUR,26500,26685.99,26405,26645,7.76,205740.91
2018-08-06 01-PM,ETHRUR,26500,26690,26485,26500,6.89,182992.59
2018-08-06 12-PM,ETHRUR,26600,26686.38,26455,26500,3.28,87020.53
2018-08-06 11-AM,ETHRUR,26646,26699,26450,26600,4.15,110507.06
2018-08-06 10-AM,ETHRUR,26522,26646,26450,26646,13.2,350315.91
2018-08-06 09-AM,ETHRUR,26686,26686,26522,26522,8.14,216101.53
2018-08-06 08-AM,ETHRUR,26514.14,26691,26512,26686,8.74,232276.78
2018-08-06 07-AM,ETHRUR,26700,26700,26510,26514.14,4.73,125774.71
2018-08-06 06-AM,ETHRUR,26560,26700,26510,26700,6.19,164591.73
2018-08-06 05-AM,ETHRUR,26500.71,26738.98,26500.7,26560,3.4,90242.61
2018-08-06 04-AM,ETHRUR,26750,26750,26500.01,26500.71,3.23,85877.67
2018-08-06 03-AM,ETHRUR,26616.75,26750,26400,26750,5.96,158352.03
2018-08-06 02-AM,ETHRUR,26616.95,26616.96,26616.7,26616.75,1.41,37487.17
2018-08-06 01-AM,ETHRUR,26616.96,26797.43,26616.95,26616.95,1.43,37973.31
2018-08-06 12-AM,ETHRUR,26634,26811,26616.96,26616.96,3.33,88515.54
2018-08-05 11-PM,ETHRUR,26619,26890,26619,26634,0.9635,25672.08
2018-08-05 10-PM,ETHRUR,26616.81,26890,26616.81,26619,1.02,27165.45
2018-08-05 09-PM,ETHRUR,26616.77,26890,26616.7,26616.81,9.67,258074.21
2018-08-05 08-PM,ETHRUR,26670,26678.9,26616.77,26616.77,3.59,95620.24
2018-08-05 07-PM,ETHRUR,26575,26678.9,26575,26670,2.74,72984.73
2018-08-05 06-PM,ETHRUR,26680,26680,26575,26575,2.86,75913.95
2018-08-05 05-PM,ETHRUR,26650.97,26680.97,26569.56,26680,5.5,146450.26
2018-08-05 04-PM,ETHRUR,26680.97,26747,26555.56,26650.97,6.95,184942.58
2018-08-05 03-PM,ETHRUR,26824,26860,26680.97,26680.97,3.72,99860.3
2018-08-05 02-PM,ETHRUR,26700,26828,26650.97,26824,6.38,170645.54
2018-08-05 01-PM,ETHRUR,26829,26829,26607.04,26700,5.16,137851.56
2018-08-05 12-PM,ETHRUR,26643.23,26829,26600.08,26829,3.83,102055.88
2018-08-05 11-AM,ETHRUR,26633.39,26830,26600,26643.23,3.74,99629.43
2018-08-05 10-AM,ETHRUR,26900,26900,26633.39,26633.39,4.56,121978.57
2018-08-05 09-AM,ETHRUR,26690.92,26998.06,26633.39,26900,4.47,119470.92
2018-08-05 08-AM,ETHRUR,26690.89,26999.97,26690.01,26690.92,5.58,149562.38
2018-08-05 07-AM,ETHRUR,26833.75,26961,26690.89,26690.89,8.37,224155.57
2018-08-05 06-AM,ETHRUR,26811,27000,26811,26833.75,5.12,137588.76
2018-08-05 05-AM,ETHRUR,27000,27000,26811,26811,3.01,80940.03
2018-08-05 04-AM,ETHRUR,26804.84,27070,26804.84,27000,2.46,66169.5
2018-08-05 03-AM,ETHRUR,26801.72,27052.73,26801.72,26804.84,4.76,128021.14
2018-08-05 02-AM,ETHRUR,27052.73,27052.73,26681.4,26801.72,5.51,147900.71
2018-08-05 01-AM,ETHRUR,26809.42,27070,26715.41,27052.73,2.0,53770.07
2018-08-05 12-AM,ETHRUR,26953.8,27040,26806.67,26809.42,1.89,50781.97
2018-08-04 11-PM,ETHRUR,26714.23,26953.8,26700,26953.8,0.5953,15961.82
2018-08-04 10-PM,ETHRUR,26800,27050.17,26700,26714.23,2.3,61634.74
2018-08-04 09-PM,ETHRUR,26874.17,27007.41,26784.46,26800,6.32,169735.57
2018-08-04 08-PM,ETHRUR,26930.16,27070.16,26857.17,26874.17,2.75,74011.48
2018-08-04 07-PM,ETHRUR,26941.43,27141.39,26920.27,26930.16,1.65,44660.24
2018-08-04 06-PM,ETHRUR,27196,27200,26924.38,26941.43,8.45,228504.54
2018-08-04 05-PM,ETHRUR,26879.19,27198,26837.98,27196,13.47,361877.02
2018-08-04 04-PM,ETHRUR,26899,27046.17,26800,26879.19,15.83,425806.26
2018-08-04 03-PM,ETHRUR,26800,26919.52,26600.89,26899,12.4,332287.34
2018-08-04 02-PM,ETHRUR,26490,26800,26280.01,26800,13.43,356503.19
2018-08-04 01-PM,ETHRUR,26269.2,26491,26269.19,26490,5.63,148390.92
2018-08-04 12-PM,ETHRUR,26500.29,26518.8,26265.88,26269.2,7.93,209589.32
2018-08-04 11-AM,ETHRUR,26498,26518.8,26265.88,26500.29,5.59,147711.61
2018-08-04 10-AM,ETHRUR,26389.34,26500.5,26241.74,26498,3.12,82151.63
2018-08-04 09-AM,ETHRUR,26495,26495,26227.62,26389.34,7.37,193634.53
2018-08-04 08-AM,ETHRUR,26200,26499.99,26200,26495,9.13,239695.9
2018-08-04 07-AM,ETHRUR,26450,26511,26200,26200,6.24,163782.05
2018-08-04 06-AM,ETHRUR,26289.81,26452.8,26080.21,26450,12.03,315886.35
2018-08-04 05-AM,ETHRUR,26418.09,26550,26060.01,26289.81,4.7,123505.63
2018-08-04 04-AM,ETHRUR,26600,26654.09,26418.09,26418.09,3.7,97700.05
2018-08-04 03-AM,ETHRUR,26454.11,26654.09,26401.3,26600,1.21,31993.0
2018-08-04 02-AM,ETHRUR,26498.01,26600,26454.11,26454.11,1.79,47465.3
2018-08-04 01-AM,ETHRUR,26507,26775.99,26498,26498.01,2.74,72652.18
2018-08-04 12-AM,ETHRUR,26776,26777,26507,26507,1.01,27024.94
2018-08-03 11-PM,ETHRUR,26502.04,26777,26502.04,26776,0.7792,20793.09
2018-08-03 10-PM,ETHRUR,26799.99,26799.99,26500,26502.04,0.6836,18252.79
2018-08-03 09-PM,ETHRUR,26500,26810,26500,26799.99,3.45,91843.86
2018-08-03 08-PM,ETHRUR,26273.48,26700,26273.48,26500,4.2,111238.48
2018-08-03 07-PM,ETHRUR,26336.1,26569.67,26244.05,26273.48,4.68,123111.34
2018-08-03 06-PM,ETHRUR,26210,26700,26210,26336.1,13.87,366722.42
2018-08-03 05-PM,ETHRUR,26296.01,26400,26059.58,26210,3.96,103544.61
2018-08-03 04-PM,ETHRUR,26294.68,26450,26013.64,26296.01,6.97,183050.06
2018-08-03 03-PM,ETHRUR,26199,26300,25934,26294.68,5.51,144240.62
2018-08-03 02-PM,ETHRUR,26000.01,26242.99,25900,26199,11.75,305559.46
2018-08-03 01-PM,ETHRUR,26134,26312,25952.07,26000.01,6.24,162701.68
2018-08-03 12-PM,ETHRUR,25989,26200,25771.01,26134,8.5,220514.67
2018-08-03 11-AM,ETHRUR,25771,26000,25771,25989,7.09,183806.14
2018-08-03 10-AM,ETHRUR,25957.85,25990,25767.37,25771,11.72,302906.55
2018-08-03 09-AM,ETHRUR,25657.08,25987.98,25657.08,25957.85,8.83,228065.84
2018-08-03 08-AM,ETHRUR,25630,25870,25630,25657.08,14.15,364278.98
2018-08-03 07-AM,ETHRUR,25796,25800.05,25599,25630,9.91,254279.5
2018-08-03 06-AM,ETHRUR,25748.1,25800.05,25599,25796,4.43,113781.07
2018-08-03 05-AM,ETHRUR,25800.05,25800.05,25599,25748.1,9.96,255749.65
2018-08-03 04-AM,ETHRUR,25800.06,25850,25651.07,25800.05,4.3,110935.89
2018-08-03 03-AM,ETHRUR,25850.53,26110.51,25800.06,25800.06,1.25,32352.86
2018-08-03 02-AM,ETHRUR,25800.12,26293.97,25800.11,25850.53,2.61,67716.45
2018-08-03 01-AM,ETHRUR,25900.09,26307.97,25800.06,25800.12,3.38,87485.63
2018-08-03 12-AM,ETHRUR,25880.03,26311.2,25851,25900.09,3.18,82460.23
2018-08-02 11-PM,ETHRUR,25852.16,26311.98,25852.16,25880.03,0.2832,7355.13
2018-08-02 10-PM,ETHRUR,25851,26312.14,25851,25852.16,1.92,50012.76
2018-08-02 09-PM,ETHRUR,25900,26100,25784.25,25851,3.42,88457.23
2018-08-02 08-PM,ETHRUR,25979,25979,25712.08,25900,3.75,96967.84
2018-08-02 07-PM,ETHRUR,25980,25980,25710.02,25979,2.73,70418.58
2018-08-02 06-PM,ETHRUR,25975,26086.87,25700,25980,4.41,114383.26
2018-08-02 05-PM,ETHRUR,25990,25990,25751.5,25975,8.15,210842.23
2018-08-02 04-PM,ETHRUR,25950,26207.99,25801,25990,5.94,153511.31
2018-08-02 03-PM,ETHRUR,25800.04,26450,25599,25950,13.02,339038.47
2018-08-02 02-PM,ETHRUR,25901,25935,25800.04,25800.04,7.11,183977.88
2018-08-02 01-PM,ETHRUR,25935,26000.02,25801,25901,7.15,185211.99
2018-08-02 12-PM,ETHRUR,26000,26000.02,25935,25935,4.13,107163.94
2018-08-02 11-AM,ETHRUR,25850,26056.8,25850,26000,8.29,215062.08
2018-08-02 10-AM,ETHRUR,26200,26200.01,25836.85,25850,12.98,336885.53
2018-08-02 09-AM,ETHRUR,26200.03,26388.1,26050.1,26200,6.87,179895.75
2018-08-02 08-AM,ETHRUR,26046.74,26500,26046.74,26200.03,10.31,271308.07
2018-08-02 07-AM,ETHRUR,26200,26211,26006,26046.74,5.46,142391.71
2018-08-02 06-AM,ETHRUR,26100,26211,26003,26200,4.63,120786.91
2018-08-02 05-AM,ETHRUR,26073,26100,26001,26100,9.67,252102.2
2018-08-02 04-AM,ETHRUR,26150,26150.01,26073,26073,4.52,118043.82
2018-08-02 03-AM,ETHRUR,26071.05,26340.21,26071.05,26150,2.03,53070.91
2018-08-02 02-AM,ETHRUR,26109.31,26426.05,26070.02,26071.05,4.1,107430.41
2018-08-02 01-AM,ETHRUR,26167.47,26450,26070,26109.31,3.9,101948.13
2018-08-02 12-AM,ETHRUR,26070,26450,26070,26167.47,3.01,79298.62
2018-08-01 11-PM,ETHRUR,26066.19,26386.13,26066.19,26070,3.7,97241.03
2018-08-01 10-PM,ETHRUR,26000,26198.01,26000,26066.19,1.18,30619.41
2018-08-01 09-PM,ETHRUR,26010,26198.01,26000,26000,1.02,26492.06
2018-08-01 08-PM,ETHRUR,26155.69,26387.54,26000,26010,7.59,199182.92
2018-08-01 07-PM,ETHRUR,26080.3,26155.69,25950,26155.69,4.17,108394.99
2018-08-01 06-PM,ETHRUR,26150,26150,25900,26080.3,2.81,73249.57
2018-08-01 05-PM,ETHRUR,26199,26222.5,25900.01,26150,5.5,142976.52
2018-08-01 04-PM,ETHRUR,26299,26299,25960.2,26199,9.21,239895.66
2018-08-01 03-PM,ETHRUR,26643,26643,26000.1,26299,11.68,305185.69
2018-08-01 02-PM,ETHRUR,26349.63,26652,26282.95,26643,7.18,190056.43
2018-08-01 01-PM,ETHRUR,26400,26600,26349.63,26349.63,2.85,75247.64
2018-08-01 12-PM,ETHRUR,26473.52,26600,26349.63,26400,5.86,155033.7
2018-08-01 11-AM,ETHRUR,26620.3,26780,26213,26473.52,7.46,198231.87
2018-08-01 10-AM,ETHRUR,26669,26799,26620.25,26620.3,21.24,566143.18
2018-08-01 09-AM,ETHRUR,26399.1,26800,26212,26669,7.34,195050.12
2018-08-01 08-AM,ETHRUR,26170,26400,26002.01,26399.1,7.51,197355.8
2018-08-01 07-AM,ETHRUR,26099,26181,26000.01,26170,10.43,271863.61
2018-08-01 06-AM,ETHRUR,26121.63,26200,25822.61,26099,13.59,353687.13
2018-08-01 05-AM,ETHRUR,26001,26200,25800,26121.63,9.2,239451.38
2018-08-01 04-AM,ETHRUR,26400,26400,26001,26001,4.19,109249.77
2018-08-01 03-AM,ETHRUR,26201,26444,26200,26400,2.28,59980.66
2018-08-01 02-AM,ETHRUR,26600,26600,26201,26201,3.49,92184.35
2018-08-01 01-AM,ETHRUR,27199.82,27498.02,26600,26600,6.99,189028.27
2018-08-01 12-AM,ETHRUR,27000,27240,26801,27199.82,1.45,39160.35
2018-07-31 11-PM,ETHRUR,27000,27000,26836.32,27000,3.5,93991.86
2018-07-31 10-PM,ETHRUR,27017.02,27217,26890,27000,2.61,70509.53
2018-07-31 09-PM,ETHRUR,27020.02,27250,27013,27017.02,3.74,101474.26
2018-07-31 08-PM,ETHRUR,27002.01,27293,27002.01,27020.02,7.39,201283.56
2018-07-31 07-PM,ETHRUR,27171.8,27293,27002,27002.01,4.86,131890.1
2018-07-31 06-PM,ETHRUR,27100,27254.81,27000.06,27171.8,5.11,138201.71
2018-07-31 05-PM,ETHRUR,26995,27500,26800,27100,13.41,364412.71
2018-07-31 04-PM,ETHRUR,26708.81,27000,26708.81,26995,4.87,131078.2
2018-07-31 03-PM,ETHRUR,26801.01,27021.05,26708.69,26708.81,8.18,219329.6
2018-07-31 02-PM,ETHRUR,27160,27160,26801.01,26801.01,9.13,246264.69
2018-07-31 01-PM,ETHRUR,27300,27300,27103.02,27160,10.09,274222.48
2018-07-31 12-PM,ETHRUR,27200,27492,27103.03,27300,17.55,478494.85
2018-07-31 11-AM,ETHRUR,27300,27509,27000,27200,16.37,446407.79
2018-07-31 10-AM,ETHRUR,27400.13,27401,27000,27300,25.65,697737.89
2018-07-31 09-AM,ETHRUR,27501,27509,27400,27400.13,10.23,281179.81
2018-07-31 08-AM,ETHRUR,27515,27550.06,27500.1,27501,13.03,358496.67
2018-07-31 07-AM,ETHRUR,27655,27751.39,27515,27515,5.45,150050.56
2018-07-31 06-AM,ETHRUR,27655,27655,27550,27655,7.86,216998.49
2018-07-31 05-AM,ETHRUR,27635,27655,27630,27655,3.24,89581.89
2018-07-31 04-AM,ETHRUR,27655,27752,27630,27635,3.18,87795.9
2018-07-31 03-AM,ETHRUR,27670,27830.16,27630,27655,2.45,67690.0
2018-07-31 02-AM,ETHRUR,27677.11,27897.98,27670,27670,1.17,32387.64
2018-07-31 01-AM,ETHRUR,27800,27911.2,27675.65,27677.11,1.71,47576.53
2018-07-31 12-AM,ETHRUR,27690,27921.6,27670,27800,0.8077,22405.32
2018-07-30 11-PM,ETHRUR,27700,27700,27690,27690,0.9887,27386.95
2018-07-30 10-PM,ETHRUR,27853,27853,27630,27700,0.3625,10067.54
2018-07-30 09-PM,ETHRUR,27744,27857,27628.74,27853,2.78,77208.46
2018-07-30 08-PM,ETHRUR,28100,28101,27705.01,27744,3.91,109355.53
2018-07-30 07-PM,ETHRUR,27775.05,28233.79,27775.05,28100,20.23,569052.6
2018-07-30 06-PM,ETHRUR,27516.23,28100,27516.23,27775.05,18.58,519442.8
2018-07-30 05-PM,ETHRUR,28000,28089,27516.23,27516.23,32.42,905230.14
2018-07-30 04-PM,ETHRUR,27700,28090,27570,28000,37.35,1043407.49
2018-07-30 03-PM,ETHRUR,27653.37,28000,27653.34,27700,5.86,163056.94
2018-07-30 02-PM,ETHRUR,27675.46,27940,27580,27653.37,6.12,169490.98
2018-07-30 01-PM,ETHRUR,27555,27940,27555,27675.46,8.57,238444.24
2018-07-30 12-PM,ETHRUR,27799,27808.08,27550,27555,8.42,232785.9
2018-07-30 11-AM,ETHRUR,27700,27800,27513,27799,6.05,167102.28
2018-07-30 10-AM,ETHRUR,27599.98,27898,27510.99,27700,11.09,305767.75
2018-07-30 09-AM,ETHRUR,27750,27939.99,27599.98,27599.98,9.52,263483.58
2018-07-30 08-AM,ETHRUR,27900,27945,27700,27750,7.73,214471.51
2018-07-30 07-AM,ETHRUR,27800,28000,27775.01,27900,6.1,169770.88
2018-07-30 06-AM,ETHRUR,28000,28150,27800,27800,4.03,112319.96
2018-07-30 05-AM,ETHRUR,28000,28200,27874.56,28000,8.51,238809.82
2018-07-30 04-AM,ETHRUR,27808.04,28039.8,27802.02,28000,4.17,116300.69
2018-07-30 03-AM,ETHRUR,28038,28038,27807.01,27808.04,2.2,61402.97
2018-07-30 02-AM,ETHRUR,28039.8,28039.8,27860.13,28038,1.46,40893.25
2018-07-30 01-AM,ETHRUR,28000,28039.8,27904.82,28039.8,1.31,36703.0
2018-07-30 12-AM,ETHRUR,28179.99,28180,27907.87,28000,0.6192,17322.11
2018-07-29 11-PM,ETHRUR,27960.63,28179.99,27907.07,28179.99,0.3112,8729.09
2018-07-29 10-PM,ETHRUR,27860.44,28199,27860.44,27960.63,0.6875,19243.48
2018-07-29 09-PM,ETHRUR,28108.59,28200,27857.45,27860.44,1.33,37504.88
2018-07-29 08-PM,ETHRUR,27998,28125,27805,28108.59,3.23,90270.29
2018-07-29 07-PM,ETHRUR,28042.43,28097,27802.19,27998,4.92,137260.39
2018-07-29 06-PM,ETHRUR,27852.16,28097.99,27802.03,28042.43,4.07,113532.14
2018-07-29 05-PM,ETHRUR,27854.67,28100,27802.02,27852.16,6.87,191526.12
2018-07-29 04-PM,ETHRUR,27870.38,28100,27800,27854.67,5.94,165914.35
2018-07-29 03-PM,ETHRUR,27766,28000.51,27766,27870.38,5.65,157933.33
2018-07-29 02-PM,ETHRUR,27764.35,27996.98,27764.35,27766,3.57,99343.99
2018-07-29 01-PM,ETHRUR,27993.98,27993.98,27744.08,27764.35,2.28,63399.71
2018-07-29 12-PM,ETHRUR,27800,27993.99,27701.22,27993.98,4.06,112668.62
2018-07-29 11-AM,ETHRUR,27998,27998,27750,27800,5.55,154648.78
2018-07-29 10-AM,ETHRUR,28010.99,28010.99,27700,27998,11.2,311848.52
2018-07-29 09-AM,ETHRUR,27873.57,28150,27800.16,28010.99,2.85,79452.63
2018-07-29 08-AM,ETHRUR,27980,28150,27854.65,27873.57,4.65,130027.16
2018-07-29 07-AM,ETHRUR,27780,28000,27780,27980,3.47,96552.86
2018-07-29 06-AM,ETHRUR,28199.96,28199.96,27777.07,27780,2.59,72185.96
2018-07-29 05-AM,ETHRUR,27740.23,28240.23,27740.23,28199.96,3.91,108929.56
2018-07-29 04-AM,ETHRUR,27856.05,27856.05,27740.23,27740.23,0.7717,21456.45
2018-07-29 03-AM,ETHRUR,27911.05,28368,27824.01,27856.05,1.89,52636.19
2018-07-29 02-AM,ETHRUR,27910.24,28226.86,27910.24,27911.05,0.2897,8097.68
2018-07-29 01-AM,ETHRUR,28249.97,28400,27909.46,27910.24,4.97,140736.32
2018-07-29 12-AM,ETHRUR,28250,28250,27914.59,28249.97,1.42,39883.37
2018-07-28 11-PM,ETHRUR,27856.05,28250,27856.05,28250,1.56,43575.2
2018-07-28 10-PM,ETHRUR,27986,28200,27790,27856.05,2.42,67749.94
2018-07-28 09-PM,ETHRUR,27955.07,27986,27790,27986,0.8405,23459.12
2018-07-28 08-PM,ETHRUR,27953,27955.07,27703.09,27955.07,1.97,54918.34
2018-07-28 07-PM,ETHRUR,27767.53,27955.07,27767.53,27953,5.42,150843.98
2018-07-28 06-PM,ETHRUR,27955.07,27955.07,27762.56,27767.53,8.42,234581.64
2018-07-28 05-PM,ETHRUR,27909.54,28149.97,27800,27955.07,3.8,105995.56
2018-07-28 04-PM,ETHRUR,28009.01,28155,27899.24,27909.54,3.09,86671.24
2018-07-28 03-PM,ETHRUR,28085,28210,28009.01,28009.01,5.33,149664.99
2018-07-28 02-PM,ETHRUR,28120,28210,28055,28085,2.3,64734.36
2018-07-28 01-PM,ETHRUR,28000,28390,28000,28120,4.04,113555.93
2018-07-28 12-PM,ETHRUR,28300,28300,28000,28000,4.29,120364.13
2018-07-28 11-AM,ETHRUR,28171,28391.45,28003.01,28300,5.36,150334.38
2018-07-28 10-AM,ETHRUR,28300,28400,28106,28171,4.76,134462.07
2018-07-28 09-AM,ETHRUR,28093,28313,28092,28300,4.36,122763.38
2018-07-28 08-AM,ETHRUR,28001,28318,28001,28093,5.27,147932.83
2018-07-28 07-AM,ETHRUR,28005.02,28324,28000,28001,6.39,179075.8
2018-07-28 06-AM,ETHRUR,28130.02,28395,28000,28005.02,3.8,106714.0
2018-07-28 05-AM,ETHRUR,28101,28130.02,28000.36,28130.02,6.88,193126.11
2018-07-28 04-AM,ETHRUR,28141.01,28141.02,28101,28101,3.62,101789.37
2018-07-28 03-AM,ETHRUR,28416.99,28417,28141.01,28141.01,2.02,56981.06
2018-07-28 02-AM,ETHRUR,28191.07,28477.88,28191.07,28416.99,1.21,34228.85
2018-07-28 01-AM,ETHRUR,28194.01,28481.99,28191.07,28191.07,0.6891,19442.44
2018-07-28 12-AM,ETHRUR,28483,28483,28191.47,28194.01,0.9287,26242.13
2018-07-27 11-PM,ETHRUR,28474,28483,28215,28483,1.14,32379.97
2018-07-27 10-PM,ETHRUR,28333.99,28499.01,28208.17,28474,2.86,80850.77
2018-07-27 09-PM,ETHRUR,28224.24,28500,28093.89,28333.99,4.64,131098.43
2018-07-27 08-PM,ETHRUR,28360.73,28588,28188,28224.24,3.91,110759.28
